date,SE1,SE2,SE3,SE4,SE
2025-07-11,24953.485894,34027.432741,167172.702985,44994.477079,271148.09869899997
2025-07-12,24994.740079,29743.302394,155182.850363,40165.128693,250086.021529
2025-07-13,24204.871712,28912.810641,151877.634486,38676.172841,243671.48967999997
2025-07-14,25297.172477,31887.768933,160825.641873,43096.895545,261107.478828
2025-07-15,26261.442454,33894.93358,161299.165179,43144.42051,264599.96172300004
2025-07-16,25207.590197,33380.511719,161026.743095,43906.753014,263521.598025
2025-07-17,25381.683725,33389.077047,162787.734391,43746.751991,265305.247154
2025-07-18,25032.226226,33773.513615,160606.530879,42112.115706,261524.386426
2025-07-19,24750.980171,31910.296063,148184.143594,38125.797153,242971.216981
2025-07-20,24317.368839,32390.468906,149001.163251,37911.222837,243620.223833
2025-07-21,24998.178701,35251.407795,163203.478465,43554.140788,267007.205749
2025-07-22,25254.881326,33254.466685,162763.004209,44563.109882,265835.462102
2025-07-23,25383.700941,33682.820151,163998.167478,43824.798931,266889.487501
2025-07-24,25928.832132,33730.207373,163284.749113,43886.17514,266829.963758
2025-07-25,25553.645244,32876.300411,161569.677997,43759.375108,263758.99876
2025-07-26,25121.88272,30271.487379,148847.64854,38238.47777,242479.496409
2025-07-27,24736.437487,31404.271229,148218.581525,38797.856272,243157.146513
2025-07-28,25341.991817,32515.391521,161497.543204,42907.743942,262262.670484
2025-07-29,24910.650459,30099.534284,164602.915595,43953.69736,263566.797698
2025-07-30,24993.487637,32765.077795,163818.97143,43914.064177,265491.60103900003
2025-07-31,24900.322038,33858.675114,165592.230611,44498.258748,268849.486511
2025-08-01,25342.853721,32498.177295,165243.837495,44058.300911,267143.169422
2025-08-02,26572.125584,30117.397074,152222.424292,39345.579061,248257.526011
2025-08-03,26131.502258,28681.772786,152549.233246,39552.332907,246914.841197
2025-08-04,27693.837978,32928.240772,172235.106471,45703.55531,278560.740531
2025-08-05,26284.462891,32018.482458,174555.559648,46847.686004,279706.191001
2025-08-06,26018.069568,32046.400506,177303.232853,47487.06256,282854.765487
2025-08-07,26303.732021,32876.231155,179148.797255,48074.138511,286402.898942
2025-08-08,26720.495574,32769.124293,175107.420051,46718.807541,281315.847459
2025-08-09,26363.762044,29593.972316,157996.615738,40266.49931,254220.849408
2025-08-10,26857.652346,28445.876006,159650.851012,39746.499157,254700.878521
2025-08-11,27219.20051,33063.492049,178783.388248,47894.417729,286960.49853599997
2025-08-12,27127.687791,33389.17243,181242.044071,49893.076106,291651.980398
2025-08-13,26677.02433,34181.746952,185552.068737,50021.138322,296431.978341
2025-08-14,25828.688847,34684.312371,188379.799744,50425.658108,299318.45907
2025-08-15,26239.566102,33039.173631,182354.344064,48940.714007,290573.797804
2025-08-16,28117.767104,32621.199049,162757.232327,42078.613379,265574.811859
2025-08-17,27001.080534,32089.828528,166340.399376,41214.260945,266645.56938299997
2025-08-18,26696.709244,36062.922718,189214.608168,50040.045674,302014.285804
2025-08-19,26598.445702,36393.494029,187354.035671,50339.830466,300685.805868
2025-08-20,27474.085064,36833.317907,187983.684453,49673.453504,301964.540928
2025-08-21,27914.67666,37216.680745,191595.662823,50314.206036,307041.226264
2025-08-22,28649.129002,36300.153893,195552.534124,49603.756388,310105.573407
2025-08-23,28882.377422,36926.056203,177988.523538,44419.29058,288216.24774300004
2025-08-24,29002.700984,35088.730677,174460.426575,43754.240252,282306.098488
2025-08-25,28286.455202,38905.669019,193192.106713,50826.596498,311210.82743199996
2025-08-26,27901.691494,37157.269744,192342.935828,51866.13817,309268.03523599997
2025-08-27,27283.866126,34735.137061,193300.535344,51722.955505,307042.494036
2025-08-28,27661.663343,33894.564031,189672.249542,50283.506259,301511.983175
2025-08-29,28076.590899,34028.889262,187161.376459,48857.869471,298124.72609099996
2025-08-30,28430.972626,32688.034005,167378.35986,42471.226417,270968.592908
2025-08-31,28662.293902,32257.270936,167903.756191,42222.727482,271046.048511
2025-09-01,28731.258681,34625.290243,188095.092959,50390.719305,301842.361188
2025-09-02,29630.641991,35927.401577,187945.990687,51811.701428,305315.735683
2025-09-03,28307.888227,35783.365212,188434.906595,49966.575445,302492.735479
2025-09-04,28804.628511,34850.018062,190529.577099,49253.046333,303437.270005
2025-09-05,29490.820368,35393.071809,186191.38439,49339.964207,300415.240774
2025-09-06,28469.617571,33905.962214,163021.876361,42344.585369,267742.041515
2025-09-07,27115.239749,33452.105424,165831.293228,42291.618946,268690.257347
2025-09-08,26835.235398,36676.145542,187718.811715,50277.879566,301508.072221
2025-09-09,27158.608283,36684.105797,185296.880158,50581.474566,299721.06880400004
2025-09-10,26790.293096,37238.396967,188440.181479,50350.376119,302819.247661
2025-09-11,26693.960525,36141.98165,192059.538314,51533.167877,306428.64836600004
2025-09-12,27593.22137,35945.083567,185430.977495,49463.504799,298432.787231
2025-09-13,26383.26091,33800.799244,165780.736108,43772.148691,269736.944953
2025-09-14,24673.951323,35335.855332,167148.145003,43655.362522,270813.31418
2025-09-15,25939.011337,35877.88135,191215.677467,52435.708944,305468.279098
2025-09-16,26094.585226,34182.019908,191377.170675,52810.94672,304464.722529
2025-09-17,26512.80688,35818.638136,189263.856414,51764.60553,303359.90696
2025-09-18,27116.112543,36321.180767,192441.522624,52410.290225,308289.106159
2025-09-19,25604.060078,35239.506845,185033.852011,50676.852442,296554.271376
2025-09-20,24817.758153,31427.807063,166980.38815,42927.818068,266153.77143400005
2025-09-21,24679.287282,31993.363568,170790.853278,43332.993793,270796.497921
2025-09-22,25447.434448,35639.776162,199146.53629,52822.973603,313056.720503
2025-09-23,26017.423427,36966.834548,209025.158309,53867.82114,325877.237424
2025-09-24,26281.371472,38721.231067,208256.643596,54304.172092,327563.41822700005
2025-09-25,25945.088407,38717.580884,207199.873134,54895.236638,326757.779063
2025-09-26,26845.643031,37250.454698,199435.026969,53130.03846,316661.16315800004
2025-09-27,27786.913176,35528.965313,182191.682738,45911.428894,291418.990121
2025-09-28,26798.389588,34832.837384,179831.545142,44900.486611,286363.25872499996
2025-09-29,27513.3682,36767.752976,199575.092735,53466.715621,317322.929532
2025-09-30,27016.061137,38091.865268,207034.625173,55661.273321,327803.824899
2025-10-01,27141.710631,38538.871243,207533.674005,55770.623799,328984.879678
2025-10-02,27432.208412,38413.846838,206613.282726,55576.210339,328035.548315
2025-10-03,27063.342974,37261.119665,202384.230307,56105.585982,322814.27892799996
2025-10-04,26511.154006,34569.681065,194072.719608,53936.477836,309090.03251499997
2025-10-05,27296.593412,34944.102427,186354.089688,49696.187872,298290.973399
2025-10-06,29059.499923,39013.827045,205203.815956,55772.466776,329049.6097
2025-10-07,29545.610784,38443.625214,210167.572955,57541.913963,335698.722916
2025-10-08,28457.293773,37206.268471,204724.470283,55607.593755,325995.626282
2025-10-09,28611.081204,39686.206552,211606.545853,56847.287053,336751.120662
2025-10-10,27813.747246,39438.473465,204033.045868,54010.956539,325296.22311799997
2025-10-11,26325.039951,36775.079318,182876.684818,47443.853321,293420.65740799997
2025-10-12,27393.865476,37673.652528,193674.814107,47505.926521,306248.258632
2025-10-13,28903.573452,42668.532247,222703.835464,58412.016307,352687.95747
2025-10-14,29504.340904,42486.326454,214320.415635,56870.109457,343181.19245000003
2025-10-15,28796.746805,41119.860787,213486.825276,57733.817869,341137.250737
2025-10-16,27933.865326,41563.459257,215336.130085,57533.660171,342367.114839
2025-10-17,29138.892274,44699.698489,229775.826569,59223.576086,362837.993418
2025-10-18,28788.483705,44484.268474,215444.852254,56437.758958,345155.36339099996
2025-10-19,27949.563755,42156.351287,214897.480032,57362.036679,342365.431753
2025-10-20,30133.104677,42122.767783,231373.997633,61084.643677,364714.51377
2025-10-21,30086.292479,41145.528036,228305.816942,59111.74215,358649.379607
2025-10-22,28779.934268,41673.989815,220738.2111,57429.816671,348621.951854
2025-10-23,27866.470919,40989.632992,215560.626446,58620.042346,343036.772703
2025-10-24,27453.791855,40014.440694,211020.58075,57427.857128,335916.670427
2025-10-25,27627.352414,40274.545403,196975.882327,52856.624061,317734.40420499997
2025-10-26,28631.233817,40755.377795,209909.717456,55191.186639,334487.51570700004
2025-10-27,28905.288679,44049.726808,224082.552114,61223.77115,358261.33875099994
2025-10-28,28536.845008,43207.232657,225670.264916,61785.328746,359199.671327
2025-10-29,29457.197044,43297.173543,233085.297728,60243.19403,366082.862345
2025-10-30,29213.584481,43907.130497,230304.326851,61727.153659,365152.195488
2025-10-31,29360.165051,45220.572088,232031.522334,60880.906257,367493.16573
2025-11-01,28949.78599,41227.747785,212274.003455,53283.175301,335734.712531
2025-11-02,28600.747899,39185.031717,203860.642958,52537.468268,324183.890842
2025-11-03,29368.13414,42410.39061,225464.480711,61535.21562,358778.22108100005
2025-11-04,28901.002247,41786.18414,219533.992724,61570.616506,351791.795617
2025-11-05,27449.967649,42196.378841,214114.799069,60430.203928,344191.34948699997
2025-11-06,30063.592319,46112.173691,214806.617469,59927.277482,350909.660961
2025-11-07,31923.092991,47008.440113,214950.668226,61113.122589,354995.323919
2025-11-08,31656.182684,43574.635691,203887.086576,55671.234073,334789.13902400003
2025-11-09,31880.555155,44181.616692,208581.635237,56559.859499,341203.66658300004
2025-11-10,33395.610219,47520.413503,226778.627643,65008.131831,372702.783196
2025-11-11,35631.952388,46594.244621,227733.361893,65782.0626,375741.621502
2025-11-12,33618.051874,42881.582026,231700.855138,64541.444602,372741.93364
2025-11-13,32055.745437,44836.762894,234477.101495,62342.764494,373712.37432
2025-11-14,34567.117968,49111.062669,256987.739807,68035.261843,408701.182287
2025-11-15,33493.675513,45978.835597,248967.939466,68644.851012,397085.301588
2025-11-16,35011.571922,45918.676718,241288.622498,67692.366056,389911.237194
2025-11-17,38361.315742,51128.422688,276359.54621,73754.972042,439604.25668199995
2025-11-18,37964.276239,52171.067373,288526.740164,76178.146337,454840.230113
2025-11-19,38036.12691,53899.76516,293659.496577,78375.126498,463970.515145
2025-11-20,39264.994376,52867.333199,295380.754672,82001.260641,469514.342888
2025-11-21,39490.294839,54720.040371,295918.50126,82101.774443,472230.6109129999
2025-11-22,37769.404954,52065.934781,262919.095184,74803.452553,427557.887472
2025-11-23,35296.571021,47981.51818,245450.029928,69893.170675,398621.289804
2025-11-24,35959.155325,52568.787601,281105.721038,81171.393925,450805.057889
2025-11-25,38531.510258,55987.850753,286138.633214,78765.055069,459423.049294
2025-11-26,39279.241343,58216.136387,293274.051945,78497.422556,469266.852231
2025-11-27,35765.742109,54334.522255,281496.38218,78702.658393,450299.304937
2025-11-28,34742.937594,48777.998179,249441.057878,71640.130363,404602.12401399994
2025-11-29,31589.348508,43192.142498,230252.368418,62421.274572,367455.1339960001
2025-11-30,32390.495661,47605.221791,232810.80096,62522.940813,375329.45922500006
2025-12-01,34113.06359,49229.854561,251005.077688,72383.786127,406731.781966
2025-12-02,34756.998204,49341.661821,256701.233872,74145.875543,414945.76944
2025-12-03,32549.405518,49250.266321,258249.203932,72533.418984,412582.294755
2025-12-04,33367.243435,47057.959204,257567.808401,71979.426265,409972.437305
2025-12-05,33790.504842,47764.137725,248112.457755,69081.930614,398749.030936
2025-12-06,34220.007533,46003.923166,231607.252595,63432.552005,375263.735299
2025-12-07,33669.941796,44628.95672,233771.233924,62645.548813,374715.6812530001
2025-12-08,34292.374157,44634.32597,249151.126426,68211.108497,396288.93505
2025-12-09,33129.613297,44349.382301,243026.164132,67876.431328,388381.591058
2025-12-10,31714.35106,49456.523401,244355.896633,67248.816965,392775.588059
2025-12-11,33093.865989,49041.812822,243441.060682,67987.317512,393564.0570049999
2025-12-12,36398.263541,52586.275055,248865.027073,65713.768145,403563.333814
2025-12-13,35457.83903,50502.062135,235479.273529,62063.534283,383502.708977
2025-12-14,33619.639136,45484.298672,232606.872384,62787.668801,374498.478993
2025-12-15,34874.795585,47713.855141,249376.847136,70640.654837,402606.152699
2025-12-16,34883.6683,48128.155728,248900.117285,70710.359686,402622.300999
2025-12-17,34613.486631,48927.2895,250597.142894,70245.181818,404383.10084299993
2025-12-18,35755.893398,50076.189901,253066.504869,68284.912059,407183.500227
2025-12-19,32982.12031,45607.632319,240954.098878,66406.757973,385950.60948
2025-12-20,31450.369237,45174.865933,226209.301902,60474.441239,363308.978311
2025-12-21,31273.806357,47902.066862,242064.146693,62420.034146,383660.054058
2025-12-22,34765.719743,51513.746454,274666.892319,70330.892565,431277.251081
2025-12-23,36598.580229,54257.600538,270925.639519,70057.14559,431838.965876
2025-12-24,35054.393633,51754.969097,259559.459682,68943.321186,415312.143598
2025-12-25,31711.883858,44927.328101,252476.010179,71053.538807,400168.760945
2025-12-26,31372.790131,45468.090812,241124.032693,65207.795618,383172.709254
2025-12-27,30319.305713,44520.701213,242960.347289,64014.272691,381814.626906
2025-12-28,31504.283665,45969.247328,247817.193645,65555.469157,390846.193795
2025-12-29,33018.882234,51189.866685,272264.055823,72518.751386,428991.556128
2025-12-30,34991.351224,52391.884162,283551.838112,76695.548877,447630.622375
2025-12-31,36830.278042,52853.941429,269478.76134,73285.339259,432448.32007
2026-01-01,38514.451407,51101.149203,251911.70844,66013.478742,407540.787792
2026-01-02,38764.700493,55757.018948,275318.738202,73021.145046,442861.602689
2026-01-03,38835.433402,56718.196319,283010.886977,76884.704446,455449.221144
2026-01-04,39035.550863,55410.525019,284153.755232,77115.436649,455715.267763
2026-01-05,39659.894502,60118.17111,307892.810432,80963.943139,488634.819183
2026-01-06,41242.805002,61167.210878,291796.943062,81508.327246,475715.28618799994
2026-01-07,42354.623145,59549.28173,307834.187978,86976.468364,496714.561217
2026-01-08,43618.016444,58245.615433,303199.401777,87886.940237,492949.973891
2026-01-09,42204.137348,52265.501817,306349.964449,87772.365232,488591.968846
2026-01-10,41719.042449,54420.786216,306586.256003,83875.963759,486602.048427
2026-01-11,42383.816445,57457.007998,320421.723769,88359.972209,508622.520421
2026-01-12,43653.452249,58390.117364,331952.658419,98236.29501,532232.523042
2026-01-13,42129.21467,55973.708311,306514.675574,86550.223808,491167.822363
2026-01-14,38981.117499,53324.681551,296558.546516,80199.14974,469063.495306
2026-01-15,35742.875065,50124.651377,286715.021296,80175.122905,452757.670643
2026-01-16,33631.362712,48555.185016,275006.076958,76060.899833,433253.5245190001
2026-01-17,32227.909016,48595.060411,247449.403729,69661.997486,397934.37064200005
2026-01-18,32795.117977,47893.639447,253744.987612,69989.395258,404423.140294
2026-01-19,36665.058764,46157.91818,283868.050797,80239.486708,446930.514449
2026-01-20,35643.187142,45426.521473,290099.0201,83547.972694,454716.701409
2026-01-21,33000.635024,49493.922609,295659.362825,86224.743503,464378.663961
2026-01-22,34914.596733,49361.35248,301542.212326,88714.975189,474533.136728
2026-01-23,36744.235841,51163.162257,298308.008767,87889.082348,474104.48921300005
2026-01-24,38275.295301,51580.492221,283370.630342,79557.294368,452783.712232
2026-01-25,37240.373468,52164.744907,288412.782894,77818.012178,455635.913447
2026-01-26,37079.631676,56760.961788,314982.032186,87984.004582,496806.630232
2026-01-27,38101.063696,58515.113821,310817.028805,87161.933389,494595.139711
